review_id,review,rating,sentimen,review_clean
10118,Scissors mini love love .... small vahjsnnsnsbzvzgakkVvbzk,2,negatif,scissors mini love love small vahjsnnsnsbzvzgakkvvbzk
7726,"The product quality is good, the original product, the price of the product is good, delivery speed is good, the response good seller, discounts are very big, bigger discount, the price is cheaper, thank God fitting to the promo price, so cheaper, three days to the destination address, thanks shopeeeee thanks shopee indo",2,negatif,the product quality is good the original product the price of the product is good delivery speed is good the response good seller discounts are very big bigger discount the price is cheaper thank god fitting to the promo price so cheaper three days to the destination address thanks shopeeeee thanks shopee indo
31341,Excellent quality Very accommodating seller Well-packaged  Will order again,4,positif,excellent quality very accommodating seller wellpackaged will order again
43718,ORI kecapnya loh Although this reply pas abis At the same confirmation seller Thanks,4,positif,ori kecap loh although this reply pas abis at the same confirmation seller thanks
3379,Product quality is poor,1,negatif,product quality is poor
3294,Puas sekali dengan bawang merah gorengnya. renyah n wangi. dapat bonus abon juga. pengiriman juga cepat. makasih seller.,5,positif,puas sekali dengan bawang merah goreng renyah n wangi dapat bonus abon juga kirim juga cepat makasih seller
41213,Nice material,4,positif,nice material
37246,Loved it rich and powerful according to the image of goods coming,4,positif,loved it rich and powerful according to the image of goods coming
10021,"Folded, wrinkled cover but I love that the seller gave the original posters included in the magazine.",2,negatif,folded wrinkled cover but i love that the seller gave the original posters included in the magazine
47616,"Kren products mantaap, there gk neat pketan kndala nice uda in his 2nd try deh pokoknya.gk steady loss of order ni product. Trima ksih yaa .. ????",5,positif,kren products mantaap there tidak neat pketan kndala nice uda in his nd try deh pokoknyagk steady loss of order ni product trima ksih yaa
49532,Excellent product quality,5,positif,excellent product quality
5924,"If there is a value of one star. AKN then I give, pngrman the old. Brang fake. Madul capital stitches. Hallo buyer. Hopefully, you can choose a product with a good and true. Smart buyers yak. Can dm if you want brtnya",1,negatif,if there is a value of one star akn then i give pngrman the old brang fake madul capital stitches hallo buyer hopefully you can choose a product with a good and true smart buyers yak can dm if you want brtnya
5111,"If I can give not even one star, I would have given. But the system doesn't allow it. I nearly going to meet the expiry date for the banana and butter cake which give me 6 days to finish by myself. Do not buy from this seller at all who deliver very very slow. Very poor service.",1,negatif,if i can give not even one star i would have given but the system doesnt allow it i nearly going to meet the expiry date for the banana and butter cake which give me days to finish by myself do not buy from this seller at all who deliver very very slow very poor service
42934,Excellent product quality well priced original products okay,4,positif,excellent product quality well priced original products okay
33804,"Neatly packed, goods ok, in accordance with pesanan.dapat believable and satisfying",4,positif,neatly packed goods ok in accordance with pesanandapat believable and satisfying
56212,Excellent product quality product packaging is very beautiful and certainly,5,positif,excellent product quality product packaging is very beautiful and certainly
58274,Good terimakasihh slippers nyaa subscription at this store may mandate,5,positif,good terimakasihh slippers nyaa subscription at this store may mandate
60187,"Sendal directly used, the legs comfortable fit dihati price, quick delivery is also good response, so have a shop subscription hehehe ya buy these sandals again for sale again who knows",5,positif,sendal directly used the legs comfortable fit hati price quick delivery is also good response so have a shop subscription hehehe ya buy these sandals again for sale again who knows
9307,Size dont tally. Always choose a one up. ,2,negatif,size dont tally always choose a one up
245,Lacking yong order ... I have not yet rreply the seller..nagbayad me correctly tas ung iddelver than me ... oh not to order it again !!! ne I remind you that all the orders I 6pcs bag .. pls check nyo na idouble the order before you ship ... nkaka disappointment ...,1,negatif,lacking yong order i have not yet rreply the sellernagbayad me correctly tas ung iddelver than me oh not to order it again ne i remind you that all the orders i pcs bag pls check nyo na idouble the order before you ship nkaka disappointment
2957,Kemrn'm feeling blue WRN WRN being sent white ??,1,negatif,kemrnm feeling blue wrn wrn being sent white
46028,"Her gorgeous kaftan skali puaassss kak mksih well, I'll subscription ??",5,positif,her gorgeous kaftan skali puaassss kak mksih well ill subscription
9554,Her know will put many single 9/9 wave but put yourself are 8 single and was recruited into this single private 10-11-12 paid trc but 12 new shops over to the carrier. Hnay new and garnered her! Shop answered quite slow! Unused mask but it is not much variety. Quite disappointed about the delivery!,2,negatif,her know will put many single wave but put yourself are single and was recruited into this single private paid trc but new shops over to the carrier hnay new and garnered her shop answered quite slow unused mask but it is not much variety quite disappointed about the delivery
59899,"Quality ok, although prefer my previous lanyard wallet but this so far so good. The previous one is more pvc leather therefore wear and tear. This new one is more fabric type, hope it lasts a year like my previous one",5,positif,quality ok although prefer my previous lanyard wallet but this so far so good the previous one is more pvc leather therefore wear and tear this new one is more fabric type hope it lasts a year like my previous one
46063,It's good and fast delivery hopefully durable thanks,5,positif,its good and fast delivery hopefully durable thanks
31603,Fit 10 month old baby. Soft and beautiful fabrics.,4,positif,fit month old baby soft and beautiful fabrics
52872,The product quality is excellent. The product quality is excellent. The original product.,5,positif,the product quality is excellent the product quality is excellent the original product
10569,Carriage good .. but a bit player vroa ... mic it touches,2,negatif,carriage good but a bit player vroa mic it touches
3033,"Right at the left different sizes, sorry love 2 stars ??",1,negatif,right at the left different sizes sorry love stars
50243,Awesome awesome speed of delivery of goods awesome quality service,5,positif,awesome awesome speed of delivery of goods awesome quality service
36424,"Steady ,, ,, mantul orders correspond at 12:12 shopee sale Success continues gevena indonesia??",4,positif,steady mantul orders correspond at shopee sale success continues gevena indonesia
